assetId,canonicalPath,family,kind,extension,bytes,crc32,status,exclusionReason,sourceArchive,licenseStatus,duplicateCount
NSA-0d480827-379333,nexsas-images/ai-keyword-generator/images/opai-img-322.svg,ai-keyword-generator,vector,svg,379333,0d480827,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-98dacb3c-903,nexsas-images/ai-keyword-generator/images/opai-img-323.svg,ai-keyword-generator,vector,svg,903,98dacb3c,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-b0426185-1173,nexsas-images/ai-keyword-generator/images/opai-img-324.svg,ai-keyword-generator,vector,svg,1173,b0426185,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-926e01de-1192894,nexsas-images/ai-keyword-generator/images/opai-img-422.jpg,ai-keyword-generator,image,jpg,1192894,926e01de,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-4830f346-369730,nexsas-images/ai-keyword-generator/images/opai-img-423.jpg,ai-keyword-generator,image,jpg,369730,4830f346,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-1db10631-212412,nexsas-images/ai-keyword-generator/images/opai-img-424.jpg,ai-keyword-generator,image,jpg,212412,1db10631,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-a47f99a9-1096294,nexsas-images/ai-keyword-generator/images/opai-img-425.jpg,ai-keyword-generator,image,jpg,1096294,a47f99a9,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-a793bac1-717725,nexsas-images/ai-keyword-generator/images/opai-img-426.jpg,ai-keyword-generator,image,jpg,717725,a793bac1,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-36283445-695851,nexsas-images/ai-keyword-generator/images/opai-img-427.jpg,ai-keyword-generator,image,jpg,695851,36283445,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-5f7e4cca-609683,nexsas-images/ai-keyword-generator/images/opai-img-428.jpg,ai-keyword-generator,image,jpg,609683,5f7e4cca,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-a5359985-778679,nexsas-images/ai-keyword-generator/images/opai-img-429.jpg,ai-keyword-generator,image,jpg,778679,a5359985,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-a32e93ea-4742683,nexsas-images/ai-keyword-generator/images/opai-img-43.png,ai-keyword-generator,image,png,4742683,a32e93ea,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,1
NSA-14d17486-700461,nexsas-images/ai-keyword-generator/images/opai-img-492.jpg,ai-keyword-generator,image,jpg,700461,14d17486,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,1
NSA-dcd7b59d-445804,nexsas-images/ai-keyword-generator/images/opai-img-493.jpg,ai-keyword-generator,image,jpg,445804,dcd7b59d,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,1
NSA-31e424b4-726452,nexsas-images/ai-keyword-generator/images/opai-img-494.jpg,ai-keyword-generator,image,jpg,726452,31e424b4,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,1
NSA-fb8114e4-381746,nexsas-images/ai-keyword-generator/images/opai-img-495.jpg,ai-keyword-generator,image,jpg,381746,fb8114e4,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,1
NSA-a934c9c4-707265,nexsas-images/ai-keyword-generator/images/opai-img-496.jpg,ai-keyword-generator,image,jpg,707265,a934c9c4,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,1
NSA-00417691-513699,nexsas-images/ai-keyword-generator/images/opai-img-497.jpg,ai-keyword-generator,image,jpg,513699,00417691,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,1
NSA-2e19904e-340235,nexsas-images/ai-keyword-generator/images/opai-img-498.jpg,ai-keyword-generator,image,jpg,340235,2e19904e,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,1
NSA-8e943627-646610,nexsas-images/ai-keyword-generator/images/opai-img-499.jpg,ai-keyword-generator,image,jpg,646610,8e943627,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,1
NSA-1cb11718-735651,nexsas-images/ai-keyword-generator/images/opai-img-500.jpg,ai-keyword-generator,image,jpg,735651,1cb11718,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,1
NSA-375778bb-374962,nexsas-images/ai-keyword-generator/images/opai-img-501.jpg,ai-keyword-generator,image,jpg,374962,375778bb,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,1
NSA-acac6742-703687,nexsas-images/ai-keyword-generator/images/opai-img-502.jpg,ai-keyword-generator,image,jpg,703687,acac6742,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,1
NSA-969d33ab-796805,nexsas-images/ai-keyword-generator/images/opai-img-503.jpg,ai-keyword-generator,image,jpg,796805,969d33ab,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,1
NSA-6b90abc5-574538,nexsas-images/ai-keyword-generator/images/opai-img-504.jpg,ai-keyword-generator,image,jpg,574538,6b90abc5,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,1
NSA-b2a27b5d-897506,nexsas-images/ai-keyword-generator/images/opai-img-505.jpg,ai-keyword-generator,image,jpg,897506,b2a27b5d,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,1
NSA-e5023889-815101,nexsas-images/ai-keyword-generator/images/opai-img-506.jpg,ai-keyword-generator,image,jpg,815101,e5023889,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,1
NSA-9d0ae86f-76632,nexsas-images/ai-keyword-generator/images/opai-img-507.png,ai-keyword-generator,image,png,76632,9d0ae86f,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-2cbedb9c-282890,nexsas-images/ai-keyword-generator/images/opai-img-508.png,ai-keyword-generator,image,png,282890,2cbedb9c,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-d3e9a095-315568,nexsas-images/ai-keyword-generator/images/opai-img-509.png,ai-keyword-generator,image,png,315568,d3e9a095,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-59d3adcb-223191,nexsas-images/ai-keyword-generator/images/opai-img-60.png,ai-keyword-generator,image,png,223191,59d3adcb,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-752ca7c0-2316548,nexsas-images/ai-keyword-generator/images/opai-img-67.png,ai-keyword-generator,image,png,2316548,752ca7c0,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-11821574-1273,nexsas-images/ai-keyword-generator/images/themeforest-logo.svg,ai-keyword-generator,logo,svg,1273,11821574,replace-before-launch,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,2
NSA-359a7ca9-427958,nexsas-images/ai-marketing/images/blend.png,ai-marketing,image,png,427958,359a7ca9,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,1
NSA-6e521529-889927,nexsas-images/ai-marketing/images/gradient/opai-1.png,ai-marketing,gradient,png,889927,6e521529,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-3ed9d460-4884584,nexsas-images/ai-marketing/images/gradient/opai-2.png,ai-marketing,gradient,png,4884584,3ed9d460,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-a7554b08-7885946,nexsas-images/ai-marketing/images/gradient/opai-3.png,ai-marketing,gradient,png,7885946,a7554b08,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-3868d059-4879936,nexsas-images/ai-marketing/images/gradient/opai-4.png,ai-marketing,gradient,png,4879936,3868d059,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-eed1d923-5700,nexsas-images/ai-marketing/images/icons/asana-with-black-text.svg,ai-marketing,icon,svg,5700,eed1d923,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,2
NSA-ccaffbd6-2787,nexsas-images/ai-marketing/images/icons/claude-ai.svg,ai-marketing,icon,svg,2787,ccaffbd6,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,1
NSA-012f351c-4278,nexsas-images/ai-marketing/images/icons/deepseek.svg,ai-marketing,icon,svg,4278,012f351c,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-8eaa5da5-7252,nexsas-images/ai-marketing/images/icons/discord-with-black-text.svg,ai-marketing,icon,svg,7252,8eaa5da5,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,2
NSA-757fb024-821,nexsas-images/ai-marketing/images/icons/gemini.svg,ai-marketing,icon,svg,821,757fb024,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
